team_id,team_name,player_id,player_name,nationality,age,position
31,Morocco,2702,M. Mohamedi,Morocco,36,Goalkeeper
31,Morocco,74,S. Amrabat,Morocco,29,Midfielder
31,Morocco,2716,R. Saïss,Morocco,35,Defender
31,Morocco,47422,Y. En-Nesyri,Morocco,28,Forward
767,Wales,104041,B. Cabango,Wales,25,Defender
767,Wales,36843,M. Smith,Wales,26,Midfielder
767,Wales,18599,S. Thomas,Wales,26,Midfielder
767,Wales,17932,M. Harris,Wales,27,Attacker
767,Wales,301184,R. Colwill,Wales,23,Midfielder
767,Wales,19271,J. Morrell,Wales,27,Midfielder
767,Wales,70335,D. Levitt,Wales,25,Midfielder
767,Wales,164,B. Davies,Wales,32,Defender
767,Wales,129711,B. Johnson,Wales,24,Attacker
767,Wales,18866,C. Mepham,Wales,28,Defender
767,Wales,19221,H. Wilson,Wales,28,Attacker
767,Wales,2279,E. Ampadu,Wales,25,Defender
767,Wales,19321,J. Rodon,Wales,28,Defender
767,Wales,19329,D. James,Wales,28,Midfielder
767,Wales,138780,N. Williams,Wales,24,Defender
767,Wales,19331,C. Roberts,Wales,30,Defender
767,Wales,19602,C. Gunter,Wales,34,Defender
767,Wales,19804,K. Moore,Wales,33,Attacker
767,Wales,18146,D. Ward,Wales,32,Goalkeeper
767,Wales,19837,J. Williams,Wales,32,Midfielder
767,Wales,19779,A. Davies,Wales,33,Goalkeeper
767,Wales,758,G. Bale,Wales,34,Attacker
767,Wales,20203,T. Lockyer,Wales,31,Defender
767,Wales,18836,W. Hennessey,Wales,38,Goalkeeper
767,Wales,19502,J. Allen,Wales,35,Midfielder
767,Wales,1459,A. Ramsey,Wales,35,Midfielder
1118,Netherlands,538,F. de Jong,Netherlands,28,Midfielder
1118,Netherlands,31632,A. Noppert,Netherlands,31,Goalkeeper
1118,Netherlands,38749,K. Taylor,Netherlands,23,Midfielder
1118,Netherlands,37113,R. Pasveer,Netherlands,42,Goalkeeper
1118,Netherlands,37137,J. Bijlow,Netherlands,27,Goalkeeper
1118,Netherlands,36899,T. Koopmeiners,Netherlands,27,Midfielder
1118,Netherlands,226,D. Dumfries,Netherlands,29,Defender
1118,Netherlands,194,S. de Vrij,Netherlands,33,Defender
1118,Netherlands,38746,J. Timber,Netherlands,24,Defender
1118,Netherlands,290,V. van Dijk,Netherlands,34,Defender
1118,Netherlands,152654,J. Frimpong,Netherlands,25,Defender
1118,Netherlands,162016,X. Simons,Netherlands,22,Midfielder
1118,Netherlands,18861,N. Aké,Netherlands,30,Defender
1118,Netherlands,37145,T. Malacia,Netherlands,26,Defender
1118,Netherlands,532,M. de Ligt,Netherlands,26,Defender
1118,Netherlands,531,D. Blind,Netherlands,35,Defender
1118,Netherlands,37160,S. Berghuis,Netherlands,34,Attacker
1118,Netherlands,244,S. Bergwijn,Netherlands,28,Attacker
1118,Netherlands,30432,M. de Roon,Netherlands,34,Midfielder
1118,Netherlands,25321,D. Klaassen,Netherlands,32,Midfielder
1118,Netherlands,667,M. Depay,Netherlands,31,Attacker
1118,Netherlands,246,L. de Jong,Netherlands,35,Attacker
1118,Netherlands,247,C. Gakpo,Netherlands,26,Attacker
1118,Netherlands,18845,P. van Aanholt,Netherlands,35,Defender
1118,Netherlands,183,V. Janssen,Netherlands,31,Forward
1118,Netherlands,544,N. Lang,Netherlands,26,Forward
1118,Netherlands,25416,W. Weghorst,Netherlands,33,Forward
1504,Ghana,8631,A. Nurudeen,Ghana,26,Goalkeeper
1504,Ghana,180272,I. Danlad,Ghana,23,Goalkeeper
1504,Ghana,1926,J. Aidoo,Ghana,30,Defender
1504,Ghana,47294,I. Williams,Ghana,31,Attacker
1504,Ghana,8789,K. Sowah,Ghana,25,Midfielder
1504,Ghana,128987,S. Abdul Samed,Ghana,25,Midfielder
1504,Ghana,21010,E. Owusu,Ghana,28,Midfielder
1504,Ghana,7578,G. Mensah,Ghana,27,Defender
1504,Ghana,196187,A. Seidu,Ghana,25,Defender
1504,Ghana,61418,O. Bukari,Ghana,27,Attacker
1504,Ghana,303468,D. Afriyie,Ghana,24,Attacker
1504,Ghana,3412,L. Zigi,Ghana,29,Goalkeeper
1504,Ghana,25530,D. Kyereh,Ghana,29,Midfielder
1504,Ghana,15911,M. Kudus,Ghana,25,Midfielder
1504,Ghana,19281,A. Semenyo,Ghana,25,Attacker
1504,Ghana,138815,T. Lamptey,Ghana,25,Defender
1504,Ghana,303467,A. Fatawu,Ghana,21,Attacker
1504,Ghana,3428,J. Ayew,Ghana,34,Attacker
1504,Ghana,19022,D. Odoi,Ghana,37,Defender
1504,Ghana,21996,A. Baba,Ghana,31,Defender
1504,Ghana,49,T. Partey,Ghana,32,Midfielder
1504,Ghana,47480,M. Salisu,Ghana,26,Defender
1504,Ghana,199837,K. Sulemana,Ghana,23,Attacker
1504,Ghana,66029,B. Tetteh,Ghana,28,Forward
1504,Ghana,3430,C. Ekuban,Ghana,31,Forward
1504,Ghana,3421,D. Amartey,Ghana,31,Defender
1504,Ghana,1370,A. Ayew,Ghana,36,Forward
1504,Ghana,21633,A. Djiku,Ghana,31,Defender
1530,Cameroon,157086,S. Marou,Cameroon,25,Attacker
1530,Cameroon,7689,S. Gouet,Cameroon,28,Midfielder
1530,Cameroon,2100,C. Fai,Cameroon,33,Defender
1530,Cameroon,26940,D. Epassy,Cameroon,32,Goalkeeper
1530,Cameroon,20545,J. Castelletto,Cameroon,30,Defender
1530,Cameroon,20916,C. Wooh,Cameroon,24,Defender
1530,Cameroon,145060,S. Ngapandouetnbu,Cameroon,22,Goalkeeper
1530,Cameroon,955,N. Moumi Ngamaleu,Cameroon,31,Attacker
1530,Cameroon,50734,O. Mbaïzo,Cameroon,28,Defender
1530,Cameroon,51107,N. Tolo,Cameroon,28,Defender
1530,Cameroon,1709,K. Toko Ekambi,Cameroon,33,Attacker
1530,Cameroon,102469,J. Mbekeli,Cameroon,27,Midfielder
1530,Cameroon,20656,E. Ebosse,Cameroon,26,Defender
1530,Cameroon,63542,M. Hongla,Cameroon,27,Midfielder
1530,Cameroon,962,J. Nsame,Cameroon,32,Attacker
1530,Cameroon,3403,P. Kunde,Cameroon,30,Midfielder
1530,Cameroon,53740,G. Ondoua,Cameroon,30,Midfielder
1530,Cameroon,20589,B. Mbeumo,Cameroon,26,Attacker
1530,Cameroon,275,E. Choupo-Moting,Cameroon,36,Attacker
1530,Cameroon,3406,A. Zambo Anguissa,Cameroon,30,Midfielder
1530,Cameroon,1130,O. Ntcham,Cameroon,29,Midfielder
1530,Cameroon,1083,J. Onguéné,Cameroon,28,Defender
1530,Cameroon,113,G. Nkoudou,Cameroon,30,Forward
1530,Cameroon,78756,J. Uzuegbunam,Cameroon,32,Forward
1530,Cameroon,47523,K. Soni,Cameroon,27,Forward
1530,Cameroon,41748,J. Onana,Cameroon,26,Midfielder
1530,Cameroon,30503,N. Nkoulou,Cameroon,35,Defender
1530,Cameroon,526,A. Onana,Cameroon,29,Goalkeeper
1530,Cameroon,386,V. Aboubakar,Cameroon,34,Forward
1530,Cameroon,3408,C. Bassogog,Cameroon,30,Forward
1569,Qatar,2526,Yousef Hassan,Qatar,29,Goalkeeper
1569,Qatar,2528,Salem Al Hajri,Qatar,29,Midfielder
1569,Qatar,42215,Musaab Khidir,Qatar,32,Defender
1569,Qatar,2543,Almoez Ali,Qatar,29,Attacker
1569,Qatar,42088,Ismaeel Mohammad,Qatar,35,Midfielder
1569,Qatar,2537,Karim Boudiaf,Qatar,35,Midfielder
1569,Qatar,175439,Homam Ahmed,Qatar,26,Defender
1569,Qatar,2536,Bassam Al Rawi,Qatar,28,Defender
1569,Qatar,42089,Mohammed Muntari,Qatar,32,Attacker
1569,Qatar,2545,Hassan Al Haydos,Qatar,35,Attacker
1569,Qatar,2544,Akram Afif,Qatar,29,Attacker
1569,Qatar,42044,Ali Asad,Qatar,32,Midfielder
1569,Qatar,42180,Mohammed Waad,Qatar,26,Midfielder
1569,Qatar,2530,Pedro Miguel,Qatar,35,Defender
1569,Qatar,2532,Boualem Khoukhi,Qatar,35,Defender
1569,Qatar,2541,Tarek Salman,Qatar,28,Defender
1569,Qatar,2525,Saad Al Sheeb,Qatar,35,Goalkeeper
1569,Qatar,42021,Meshaal Barsham,Qatar,27,Goalkeeper
1569,Qatar,2542,Ahmed Alaa,Qatar,32,Attacker
1569,Qatar,42087,Khalid Muneer,Qatar,27,Attacker
1569,Qatar,2533,Abdulaziz Hatem,Qatar,35,Midfielder
1569,Qatar,182330,Naif Al Hadhrami,Qatar,24,Midfielder
1569,Qatar,42043,Mostafa Meshaal,Qatar,24,Midfielder
1569,Qatar,2535,Assim Madibo,Qatar,29,Midfielder
1569,Qatar,2527,Abdelkarim Hassan,Qatar,32,Defender
1569,Qatar,200981,Jassem Gaber,Qatar,23,Defender
2382,Ecuador,16432,M. Estrada,Ecuador,29,Attacker
2382,Ecuador,2568,Alexander Domínguez Carabalí,Ecuador,38,Goalkeeper
2382,Ecuador,2572,X. Arreaga,Ecuador,31,Defender
2382,Ecuador,2585,R. Ibarra,Ecuador,31,Midfielder
2382,Ecuador,81224,M. Ramírez,Ecuador,25,Goalkeeper
2382,Ecuador,2586,Á. Mena,Ecuador,37,Attacker
2382,Ecuador,2583,A. Preciado,Ecuador,27,Defender
2382,Ecuador,35786,A. Preciado,Ecuador,31,Midfielder
2382,Ecuador,16380,H. Galíndez,Ecuador,38,Goalkeeper
2382,Ecuador,16480,D. Reasco,Ecuador,26,Attacker
2382,Ecuador,361966,K. Rodríguez,Ecuador,25,Attacker
2382,Ecuador,16369,G. Plata,Ecuador,25,Attacker
2382,Ecuador,2571,R. Arboleda,Ecuador,34,Defender
2382,Ecuador,36784,D. Palacios,Ecuador,26,Defender
2382,Ecuador,63964,F. Torres,Ecuador,28,Defender
2382,Ecuador,16360,A. Franco,Ecuador,27,Midfielder
2382,Ecuador,2581,J. Méndez,Ecuador,28,Midfielder
2382,Ecuador,16776,J. Cifuentes,Ecuador,26,Midfielder
2382,Ecuador,2577,C. Gruezo,Ecuador,30,Midfielder
2382,Ecuador,16367,W. Pacho,Ecuador,24,Defender
2382,Ecuador,127817,P. Hincapié,Ecuador,23,Defender
2382,Ecuador,116117,M. Caicedo,Ecuador,24,Midfielder
2382,Ecuador,202086,J. Sarmiento,Ecuador,23,Midfielder
2382,Ecuador,46731,P. Estupiñán,Ecuador,27,Defender
2382,Ecuador,16590,J. Caicedo,Ecuador,28,Forward
2382,Ecuador,2575,J. Porozo,Ecuador,25,Defender
2382,Ecuador,35533,E. Valencia,Ecuador,36,Forward
2384,USA,50848,S. Johnson,USA,36,Goalkeeper
2384,USA,51310,K. Acosta,USA,30,Midfielder
2384,USA,51032,W. Zimmerman,USA,32,Defender
2384,USA,64310,S. Moore,USA,29,Defender
2384,USA,51142,J. Ferreira,USA,25,Attacker
2384,USA,51118,J. Morris,USA,31,Attacker
2384,USA,51114,C. Roldan,USA,30,Midfielder
2384,USA,50952,A. Long,USA,33,Defender
2384,USA,38735,S. Dest,USA,25,Defender
2384,USA,1138,T. Weah,USA,25,Attacker
2384,USA,162106,Y. Musah,USA,23,Midfielder
2384,USA,50852,J. Scally,USA,23,Defender
2384,USA,1150,T. Adams,USA,26,Midfielder
2384,USA,19549,A. Robinson,USA,28,Defender
2384,USA,50739,B. Aaronson,USA,25,Midfielder
2384,USA,161921,G. Reyna,USA,23,Midfielder
2384,USA,25332,J. Sargent,USA,25,Attacker
2384,USA,62,E. Horvath,USA,30,Goalkeeper
2384,USA,19026,L. de la Torre,USA,27,Midfielder
2384,USA,50999,M. Turner,USA,31,Goalkeeper
2384,USA,19023,T. Ream,USA,38,Defender
2384,USA,19314,C. Carter-Vickers,USA,28,Defender
2384,USA,17,C. Pulišić,USA,27,Midfielder
2384,USA,415,W. McKennie,USA,27,Midfielder
2384,USA,427,H. Wright,USA,27,Forward
2384,USA,18897,D. Yedlin,USA,32,Defender
5529,Canada,44903,D. Wotherspoon,Canada,35,Midfielder
5529,Canada,40440,S. Vitória,Canada,38,Defender
5529,Canada,35766,L. Cavallini,Canada,33,Attacker
5529,Canada,35570,S. Eustáquio,Canada,29,Midfielder
5529,Canada,50792,S. Piette,Canada,31,Midfielder
5529,Canada,78494,J. Waterman,Canada,29,Defender
5529,Canada,50817,J. Osorio,Canada,33,Midfielder
5529,Canada,51035,M. Kaye,Canada,31,Midfielder
5529,Canada,50925,K. Miller,Canada,28,Defender
5529,Canada,50778,J. Pantemis,Canada,28,Goalkeeper
5529,Canada,51148,D. St. Clair,Canada,28,Goalkeeper
5529,Canada,78547,A. Johnston,Canada,27,Defender
5529,Canada,8489,J. David,Canada,25,Attacker
5529,Canada,51016,T. Buchanan,Canada,26,Attacker
5529,Canada,44798,L. Millar,Canada,26,Attacker
5529,Canada,67973,I. Ugbo,Canada,27,Attacker
5529,Canada,50815,L. Fraser,Canada,27,Midfielder
5529,Canada,328046,I. Koné,Canada,23,Midfielder
5529,Canada,509,A. Davies,Canada,25,Defender
5529,Canada,51295,D. Cornelius,Canada,28,Defender
5529,Canada,50816,R. Laryea,Canada,30,Defender
5529,Canada,19007,J. Hoilett,Canada,35,Attacker
5529,Canada,1990,A. Hutchinson,Canada,42,Midfielder
5529,Canada,2001,C. Larin,Canada,30,Forward
5529,Canada,336,M. Borjan,Canada,38,Goalkeeper
5529,Canada,39107,S. Adekugbe,Canada,30,Defender
